True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,13.101.218.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,15.91.123.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.37.82.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,15.82.95.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,15.68.141.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,14.120.210.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,15.102.64.0/24
True,15.48.34.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.217.190.0/24
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,10.139.158.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,12.122.98.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,19.80.117.0/24
True,14.141.104.0/24
True,15.241.55.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,12.174.194.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,12.52.177.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,15.87.94.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,19.213.4.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,15.226.3.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,19.232.43.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,19.170.248.0/24
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.158.155.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,16.73.5.0/24
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,19.147.132.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,17.211.99.0/24
True,66.0.0.0/8
True,19.254.164.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,19.102.178.0/24
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,17.181.39.0/24
True,11.0.0.0/8
True,66.0.0.0/8
True,18.156.177.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,19.139.22.0/24
True,15.144.195.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.24.127.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,12.181.254.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,18.46.192.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,19.125.220.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,15.173.203.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,14.199.13.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,13.130.26.0/24
True,11.0.0.0/8
True,15.52.221.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,14.242.139.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,10.234.186.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,14.89.166.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,10.79.117.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,18.211.3.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,14.202.72.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,14.133.37.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,16.242.153.0/24
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,19.39.121.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,16.154.153.0/24
True,11.0.0.0/8
True,11.46.127.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.202.237.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,15.154.249.0/24
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,12.154.180.0/24
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,66.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
True,11.0.0.0/8
